9.1,8.93,9.03,8.91,8.74,8.69,5.415,8.81,9.395,9.055,8.665,9.345,8.86,8.375,8.93,1.625,8.545,1.335,0.51,0.775,9.2,9.08,9.37,0.85,8.955,8.545,8.81,8.325,8.545,8.81,9.27,1.94,9.08,8.665,9.055,8.955,7.695,8.665,9.005,8.57,8.93,9.27,1.795,0.8,8.785,8.42,8.64,8.955,8.035,2.185,8.3,8.98,8.42,7.695,4.225,8.52,0.875,0.75,9.2,8.835,8.81,5.92,9.15,8.93,8.59,8.76,8.885,7.84,8.665,8.98,9.08,8.52,8.06,9.03,8.835,8.885,9.1,9.2,9.345,9.25,9.175,0.9,9.03,9.2,9.49,1.43,8.715,9.125,9.25,1.14,8.785,9.395,8.86,1.31,8.495,8.615,0.68,9.465,8.76,8.785
0.0,0.0,0.0,0.0,8.885,0.0,3.105,8.23,0.0,8.835,4.27,6.48,9.1,3.665,2.55,5.51,4.925,2.985,6.77,2.015,6.94,3.885,0.0,0.0,4.44,6.675,9.005,5.485,3.885,0.0,8.86,5.535,0.0,1.75,8.155,8.835,0.0,4.345,6.675,6.94,0.0,8.01,0.0,0.0,4.005,6.895,2.67,9.08,5.34,8.835,2.695,0.0,9.03,5.655,8.25,8.955,0.0,0.0,0.0,0.0,5.68,8.06,0.0,0.0,9.15,9.37,0.0,6.77,6.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.98,0.0,0.0,0.0,0.0,0.0,7.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,8.57,0.0,7.745,1.19,0.0,0.0,0.0,0.0,8.25,7.135,1.53,1.53,1.215,8.4,7.96,4.71,7.33,0.0,0.0,0.0,0.0,7.5,3.13,0.0,7.72,0.0,7.89,5.73,0.0,0.0,7.45,7.89,0.0,3.4,7.38,6.77,7.67,0.0,0.0,0.0,0.0,8.085,7.79,7.11,5.97,7.79,0.0,0.0,7.135,8.57,0.0,7.21,3.01,0.0,0.0,6.795,6.115,7.28,0.0,0.0,7.935,4.515,0.0,7.235,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.915,0.0,6.965,0.0,0.0,0.0,0.0,0.0
4.465,4.83,1.02,2.985,3.835,2.915,5.945,0.265,4.27,4.465,2.065,3.715,5.29,5.34,8.06,5.195,4.83,8.3,5.63,3.86,0.705,4.465,1.94,2.21,3.13,4.345,3.325,4.735,4.225,3.3,4.49,1.845,1.335,1.09,2.305,6.41,4.345,6.845,5.825,1.6,4.125,1.82,0.68,3.885,3.835,4.415,2.21,3.495,6.65,7.89,4.735,3.93,6.53,4.37,1.36,4.465,6.505,3.52,5.025,4.925,1.915,7.745,4.515,2.5,2.04,1.24,4.08,4.465,7.84,4.32,6.99,7.765,4.32,2.21,4.905,3.69,6.215,4.585,3.74,2.79,2.915,5.245,6.26,4.735,2.065,4.83,3.325,6.7,8.57,7.16,8.615,4.905,6.77,7.185,6.02,6.7,8.495,4.88,8.18,2.915
0.0,0.0,0.0,0.0,6.895,0.0,5.025,8.06,0.0,0.0,6.82,0.0,6.675,5.025,2.015,2.065,5.605,8.06,7.16,6.7,4.735,5.825,1.335,0.0,1.77,1.385,3.325,5.46,4.08,0.0,6.99,7.305,0.0,5.265,1.94,4.925,0.0,6.215,6.58,2.475,0.0,5.51,0.0,0.0,1.045,7.55,5.705,1.19,4.88,5.995,0.0,6.09,1.455,8.035,0.0,6.215,0.0,0.0,0.0,8.205,5.145,6.19,0.0,0.0,2.525,2.865,0.0,7.015,2.79,0.0,0.0,0.0,6.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.475,0.0
7.96,6.725,1.02,3.91,8.25,3.74,2.765,8.445,7.62,6.795,8.42,8.4,1.07,8.18,1.07,1.31,5.875,6.75,5.485,5.365,5.655,4.83,8.35,7.985,7.16,1.87,8.205,8.325,8.57,6.215,6.48,1.53,6.48,6.58,8.59,8.35,6.09,6.335,5.8,6.19,8.23,5.875,8.085,8.01,6.19,4.735,1.07,6.24,4.25,6.19,7.96,7.815,5.85,1.58,1.26,8.35,2.67,6.845,6.31,6.675,4.805,8.155,6.215,7.28,4.78,8.785,5.68,5.945,6.215,6.215,6.48,6.94,8.4,5.875,0.97,5.825,4.345,7.355,5.46,8.275,8.23,8.085,1.675,5.8,8.3,8.01,8.25,6.53,6.965,5.56,8.375,6.82,8.47,8.325,6.09,6.165,6.14,8.47,0.025,6.65
5.12,7.595,0.12,7.475,7.45,6.625,8.105,6.19,0.12,8.4,9.515,9.125,5.29,7.765,3.64,0.415,4.61,4.805,0.075,5.29,7.865,0.365,0.39,0.12,0.655,1.09,9.515,7.745,9.175,0.75,0.415,8.4,7.62,7.915,9.295,9.32,0.12,1.045,4.685,8.325,5.39,9.37,0.075,0.12,0.39,5.17,9.125,8.205,7.915,9.27,0.365,7.935,5.8,9.37,8.835,1.845,0.12,0.095,0.145,6.99,9.27,8.01,0.12,4.685,2.475,4.95,0.12,9.54,6.045,5.51,0.34,9.295,0.415,0.415,0.605,0.485,0.195,8.445,7.915,7.405,5.265,0.655,1.385,0.73,0.945,0.415,2.21,6.48,6.53,0.775,8.375,8.91,9.49,0.145,8.445,7.16,4.735,9.49,7.865,8.13
3.69,4.15,1.795,0.585,6.335,8.785,7.525,1.94,4.25,2.985,8.76,8.785,6.455,4.37,1.915,1.6,5.68,6.795,5.025,4.925,9.005,4.125,2.575,3.93,3.86,6.505,9.125,8.91,9.15,5.51,8.86,9.25,5.095,7.645,9.03,8.86,6.75,8.785,5.22,8.74,4.005,9.03,4.975,0.365,8.885,5.245,9.225,8.93,9.175,9.295,1.65,8.785,9.295,8.91,8.785,7.015,1.65,0.63,2.55,1.6,9.225,9.27,6.77,0.075,9.08,9.03,3.91,9.465,9.2,4.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.665,0.485,4.225
3.98,0.05,9.08,5.46,7.38,9.66,1.53,1.915,4.32,0.075,9.635,8.81,3.59,9.175,3.835,0.875,5.095,5.05,5.705,0.51,9.465,9.415,4.08,0.22,9.08,5.51,5.705,9.27,7.765,3.375,9.32,8.545,0.68,9.44,7.525,7.695,0.075,5.39,9.66,9.175,0.46,5.415,0.22,0.365,8.155,9.295,9.125,9.345,9.32,8.64,9.585,9.585,3.615,8.86,0.095,9.345,0.17,0.075,0.265,0.92,9.37,3.81,0.315,0.12,9.295,9.055,6.48,8.205,9.25,9.08,3.86,5.34,5.485,3.98,5.29,2.915,4.175,3.81,5.195,6.31,4.49,2.28,3.495,1.7,5.9,1.75,1.09,5.485,4.395,4.32,5.68,4.345,3.785,5.585,1.795,1.725,5.0,7.575,6.24,7.62
6.625,0.73,2.305,4.905,2.815,4.805,8.91,5.85,2.915,3.4,3.085,4.735,0.485,7.935,0.97,1.75,7.16,6.625,6.285,7.38,5.29,8.76,5.825,3.23,3.785,3.885,6.675,8.275,8.105,2.04,0.92,4.905,2.67,3.085,7.425,2.72,3.4,8.785,4.295,4.61,2.28,1.455,3.57,2.015,5.415,6.75,5.435,7.595,6.99,4.49,1.82,5.05,5.945,8.085,4.49,6.31,4.055,0.97,2.16,0.365,6.725,3.01,7.21,7.89,0.17,7.935,3.64,7.915,5.85,4.635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.95,0.0,0.0,0.0,0.0,0.0,0.0,8.155,0.0,0.0,3.01
1.915,3.23,5.22,0.75,1.455,2.84,0.655,4.565,1.675,4.1,1.6,2.135,2.5,0.705,5.245,0.535,3.155,3.91,3.86,1.94,3.495,4.71,3.81,1.115,3.885,3.86,2.38,2.235,4.66,1.53,3.035,4.83,1.7,2.255,4.225,4.755,1.895,0.97,2.305,1.48,0.585,1.045,5.535,4.055,1.82,2.89,0.365,0.095,1.09,4.685,1.845,1.26,1.965,3.275,3.4,5.265,0.365,0.22,2.255,4.44,1.675,3.57,2.695,0.29,1.045,0.095,0.29,0.51,4.03,1.505,0.17,2.405,2.5,2.79,1.36,1.75,2.84,1.53,0.075,5.365,1.895,3.57,1.19,1.94,4.855,4.295,3.035,4.03,2.16,2.645,3.23,1.555,4.66,3.52,3.91,3.325,5.025,0.46,2.475,3.275
3.86,4.32,3.76,1.94,4.2,3.105,5.025,4.1,3.035,5.415,6.795,4.055,3.91,3.955,5.34,0.9,3.085,4.32,4.15,3.76,5.365,5.315,1.48,1.385,4.295,3.835,6.505,4.345,5.73,5.245,6.845,5.56,2.11,5.315,5.8,6.675,4.27,3.615,4.755,6.455,3.93,4.27,2.575,1.385,5.22,5.39,3.06,4.27,5.825,6.82,3.885,3.64,3.86,4.295,5.655,5.655,2.79,1.99,3.93,2.11,5.195,5.435,3.81,2.11,6.58,6.045,3.81,4.345,5.535,4.225,4.395,6.115,6.455,2.72,1.48,6.335,4.49,6.385,6.53,7.5,6.215,3.275,6.6,1.625,5.85,5.245,5.265,5.705,3.91,1.625,6.725,1.77,5.145,5.12,3.59,5.29,4.49,6.07,2.96,6.045
0.0,8.885,8.105,8.86,7.865,7.745,8.13,5.12,0.0,7.89,7.84,5.29,6.725,7.84,1.625,1.7,6.65,0.825,6.455,6.43,7.89,7.865,6.43,0.0,7.765,5.315,8.93,7.72,8.105,0.85,7.89,9.49,6.48,6.625,8.06,7.695,0.0,7.935,7.96,5.34,5.485,6.43,3.13,0.0,6.555,9.175,0.705,0.535,2.89,7.935,7.67,7.985,8.06,9.295,4.25,6.895,7.84,0.0,7.915,0.46,3.81,0.22,0.415,7.915,7.89,2.935,0.0,4.25,8.105,4.975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.96,0.0,0.0
4.88,0.51,4.855,0.825,0.92,4.635,2.865,8.085,6.505,6.335,2.595,0.8,4.585,6.36,4.61,6.285,0.825,0.875,0.8,0.8,2.89,0.485,4.66,2.815,1.285,1.36,4.83,6.24,4.83,1.41,6.455,6.6,2.815,2.645,6.48,8.23,0.9,0.705,2.67,6.41,0.85,1.02,6.31,0.73,4.71,1.215,4.855,3.325,1.19,6.115,0.51,0.655,2.84,5.85,4.905,1.07,3.205,0.585,6.07,6.53,4.66,6.555,4.83,0.655,1.26,6.385,0.655,4.66,4.755,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.31,4.735,4.71,1.75,4.83,8.885,3.13,4.585,6.14,4.855,8.4,4.78,9.08,9.055,1.75,6.48,1.455
0.68,1.36,9.415,0.775,5.05,9.395,0.97,5.22,9.565,9.295,0.63,9.37,5.05,9.37,5.05,5.05,1.285,4.95,9.32,1.94,9.005,9.44,5.29,9.295,9.295,9.395,9.2,9.44,4.25,9.295,9.54,9.03,1.43,9.225,1.31,9.15,1.31,9.685,8.59,3.665,1.845,9.37,9.27,1.7,9.395,9.37,9.465,9.25,9.37,9.395,0.9,0.39,9.25,9.49,9.585,9.15,0.92,0.245,0.605,9.54,9.66,9.49,4.465,1.58,9.225,0.705,9.03,9.15,8.52,2.985,8.93,9.465,9.08,9.2,9.32,9.37,9.225,9.415,8.98,0.56,9.295,9.565,9.465,0.34,1.6,9.125,0.875,9.585,1.215,9.61,0.51,0.315,9.32,9.32,1.14,9.415,9.395,9.635,1.48,0.51
7.765,8.375,2.085,8.085,5.22,8.835,5.095,7.305,8.69,7.185,8.4,7.135,0.97,7.985,8.57,1.41,1.895,7.085,8.4,2.21,7.33,2.255,6.895,7.185,6.725,8.42,3.25,8.91,5.265,7.55,7.28,7.28,3.275,7.985,5.995,2.015,7.55,8.47,8.13,2.255,8.205,8.25,2.235,7.55,3.035,8.35,7.745,8.18,8.785,8.325,1.335,6.625,2.62,8.93,4.95,8.69,7.79,1.795,7.985,8.785,5.22,6.115,8.74,7.135,8.275,3.035,3.47,6.48,8.275,7.405,0.0,0.0,0.0,7.765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.93,9.25,8.47,8.615,2.04,8.205,7.84,8.615,4.565
0.095,5.75,0.095,0.05,8.205,2.89,0.12,7.72,1.455,0.63,0.05,1.7,1.58,0.075,3.375,0.51,6.77,6.41,0.145,0.12,2.38,2.575,0.17,0.095,0.22,3.955,8.105,0.075,7.255,0.195,4.88,7.915,0.095,2.16,8.3,2.475,0.17,1.58,2.575,7.79,0.075,3.545,0.075,0.29,0.17,0.97,3.47,0.85,1.31,8.105,4.395,0.075,8.325,0.05,0.05,2.185,1.895,8.35,3.59,0.075,5.92,1.58,3.085,0.095,0.775,1.165,0.05,4.54,0.265,3.52,0.075,2.11,8.035,1.285,0.265,4.125,5.705,3.23,2.575,5.075,1.555,0.145,5.39,5.56,9.49,0.75,4.66,8.42,9.515,2.355,1.77,0.8,2.38,0.585,0.075,2.45,4.415,0.025,5.73,2.695
0.0,0.0,0.0,0.0,4.735,5.585,4.415,0.9,0.0,0.0,5.435,7.04,4.1,6.555,2.84,3.715,5.29,3.835,3.18,3.59,7.04,0.0,0.0,0.0,0.0,3.69,5.63,3.275,5.775,0.0,4.1,7.915,0.0,7.935,5.145,4.515,5.05,5.56,5.075,0.0,0.0,3.545,0.0,0.0,5.34,2.235,6.555,3.4,3.93,5.485,0.0,0.0,7.38,7.575,7.16,5.17,0.0,0.0,0.0,0.0,5.825,5.825,0.0,0.0,8.91,5.535,0.0,5.825,5.05,7.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.915,4.27,0.095,6.77,7.065,6.65,7.405,1.725,6.41,0.365,7.985,7.55,1.385,6.675,2.765,0.945,6.215,0.75,7.11,7.55,8.495,5.8,5.605,1.02,8.81,4.295,6.94,6.36,7.5,8.35,4.88,7.525,7.815,8.325,6.53,5.63,2.55,6.24,7.79,8.06,1.045,7.5,5.9,0.92,6.65,6.965,4.125,1.58,5.605,8.86,3.035,5.995,8.91,7.72,0.63,6.285,2.935,5.315,8.57,6.505,1.045,6.09,3.085,0.145,1.285,7.985,6.43,7.21,6.77,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.325,0.0,0.0,0.0,0.0,0.0,5.46,0.0,5.12
0.0,4.925,5.195,0.0,6.48,5.775,6.6,6.31,4.78,5.75,4.855,5.17,4.925,5.195,4.295,5.17,8.035,4.2,4.855,5.485,5.75,6.965,5.585,0.0,4.905,5.39,7.915,5.17,4.37,5.97,4.78,6.6,5.265,5.705,6.215,7.695,4.175,5.68,4.78,4.32,5.535,5.875,0.0,6.455,5.51,4.975,5.245,5.75,5.85,5.17,5.605,5.025,5.535,5.435,5.145,5.34,0.0,0.0,4.685,5.075,4.71,8.3,4.54,4.27,4.415,4.88,4.905,5.775,6.115,6.09,0.0,0.0,7.815,4.395,0.0,0.0,0.0,6.845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,5.875,0.0,5.875,0.365,0.0,0.0,3.085,6.915,6.845,0.05,2.79,0.17,0.12,0.12,3.01,3.52,0.245,0.0,7.21,0.0,0.12,1.02,7.915,0.29,9.005,0.0,7.11,9.515,0.0,0.05,4.925,9.465,0.0,2.065,2.67,0.0,0.0,7.33,0.0,0.0,0.0,2.235,0.0,0.12,9.44,6.31,0.0,3.69,4.78,5.945,0.0,8.3,0.0,0.0,0.0,0.0,3.69,6.53,0.0,0.0,4.32,0.17,0.0,6.965,6.19,0.0,6.115,0.0,0.0,0.0,0.0,0.485,0.0,0.0,0.0,0.0,0.0,0.0,7.575,0.0,0.0,0.0,0.0,3.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,7.815,7.645,6.24,7.595,7.695,6.6,3.42,6.6,7.405,8.59,7.915,5.9,7.865,5.92,7.425,6.41,7.55,7.525,6.36,9.395,5.68,8.69,5.245,7.915,8.785,8.25,6.795,8.52,7.815,7.985,7.745,4.61,7.45,8.47,8.25,3.615,4.925,9.225,8.3,3.545,8.81,4.175,0.0,7.62,7.915,8.085,6.965,8.42,8.785,6.07,7.235,8.105,4.03,4.055,8.275,6.87,0.0,7.695,6.02,7.305,7.96,6.99,4.055,7.525,7.72,6.36,7.865,8.665,6.675,0.0,0.0,0.0,0.0,0.0,7.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.45,0.0,0.0,0.0,0.0,0.0
7.16,1.215,1.09,3.13,9.395,2.695,0.485,3.375,7.04,6.82,8.06,6.77,2.255,1.26,6.285,6.725,0.245,3.93,2.765,2.085,6.09,3.375,2.085,2.695,2.085,5.46,5.825,5.97,3.42,2.985,6.19,6.795,4.49,1.31,5.73,6.7,3.665,6.455,6.26,4.585,2.985,3.98,2.815,4.61,1.36,6.915,3.01,4.95,6.555,5.22,2.62,4.635,6.6,5.39,8.86,5.995,3.52,0.68,1.53,7.79,4.855,6.36,6.43,0.875,3.35,6.48,3.98,6.385,6.625,3.64,0.0,0.0,0.0,2.67,4.565,6.31,6.65,3.085,3.205,4.71,1.41,8.69,4.66,1.795,2.595,5.485,2.745,8.86,3.325,3.18,6.48,1.335,3.085,8.57,5.365,6.555,5.195,2.915,4.585,1.045
1.915,6.24,3.81,6.82,4.61,7.84,3.665,2.79,4.415,2.425,8.01,7.425,1.455,7.745,5.485,3.23,6.82,5.9,7.085,5.68,8.035,7.235,5.875,1.845,6.14,7.695,8.205,8.545,7.595,4.78,7.015,7.33,4.66,7.865,4.61,7.815,1.915,4.66,6.385,6.915,5.12,7.5,2.425,1.41,5.56,8.47,8.23,6.455,7.5,7.645,5.075,6.505,8.13,7.67,3.52,7.28,0.85,2.79,6.87,1.455,7.085,7.595,8.3,2.985,7.235,5.51,2.425,7.815,7.11,6.26,6.14,0.0,0.0,0.0,0.0,0.0,7.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.92,5.365,4.27,2.89,6.31,2.525,7.085,4.71,6.165,4.395,2.935,4.25,4.345,4.15,1.895,5.585,2.745,6.215,2.595,2.79,4.415,3.495,1.555,2.015,5.315,2.11,6.165,4.585,5.56,4.66,3.205,6.555,2.575,4.925,5.995,6.385,2.135,6.115,4.2,5.945,1.555,5.365,3.085,3.035,1.87,1.31,1.58,3.35,4.975,6.43,2.89,4.395,4.95,3.955,2.915,4.855,2.5,5.095,2.5,6.24,4.055,5.51,5.73,2.355,3.545,6.02,4.005,4.585,5.485,1.505,2.72,4.08,3.155,3.4,3.52,4.78,4.225,4.61,4.15,5.025,4.515,3.4,4.27,3.545,4.44,4.855,2.67,5.775,4.44,3.275,5.0,2.745,3.3,6.26,5.945,4.71,5.68,4.635,3.375,5.195
